gutenberg_id	text
150	Well then, shall we begin the enquiry in our usual manner: Whenever a
150	number of individuals have a common name, we assume them to have also a
150	corresponding idea or form.  Do you understand me?
150	
150	I do.
150	
150	Let us take any common instance; there are beds and tables in the
150	world--plenty of them, are there not?
150	
150	Yes.
150	
150	But there are only two ideas or forms of them--one the idea of a bed,
150	the other of a table.
150	
150	True.
150	
150	And the maker of either of them makes a bed or he makes a table for our
150	use, in accordance with the idea--that is our way of speaking in this
150	and similar instances--but no artificer makes the ideas themselves: how
150	could he?
150	
150	Impossible.
150	
150	And there is another artist,--I should like to know what you would say
150	of him.
150	
150	Who is he?
150	
150	One who is the maker of all the works of all other workmen.
150	
150	What an extraordinary man!
150	
150	Wait a little, and there will be more reason for your saying so.  For
150	this is he who is able to make not only vessels of every kind, but
150	plants and animals, himself and all other things--the earth and heaven,
150	and the things which are in heaven or under the earth; he makes the
150	gods also.
150	
150	He must be a wizard and no mistake.
150	
150	Oh! you are incredulous, are you?  Do you mean that there is no such
150	maker or creator, or that in one sense there might be a maker of all
150	these things but in another not?  Do you see that there is a way in
150	which you could make them all yourself?
150	
150	What way?
150	
150	An easy way enough; or rather, there are many ways in which the feat
150	might be quickly and easily accomplished, none quicker than that of
150	turning a mirror round and round--you would soon enough make the sun
150	and the heavens, and the earth and yourself, and other animals and
150	plants, and all the other things of which we were just now speaking, in
150	the mirror.
150	
150	Yes, he said; but they would be appearances only.
150	
150	Very good, I said, you are coming to the point now.  And the painter
150	too is, as I conceive, just such another--a creator of appearances, is
150	he not?
150	
150	Of course.
150	
150	But then I suppose you will say that what he creates is untrue.  And
150	yet there is a sense in which the painter also creates a bed?
150	
150	Yes, he said, but not a real bed.
150	
150	And what of the maker of the bed?  Were you not saying that he too
150	makes, not the idea which, according to our view, is the essence of the
150	bed, but only a particular bed?
150	
150	Yes, I did.
150	
150	Then if he does not make that which exists he cannot make true
150	existence, but only some semblance of existence; and if any one were to
150	say that the work of the maker of the bed, or of any other workman, has
150	real existence, he could hardly be supposed to be speaking the truth.
150	
150	At any rate, he replied, philosophers would say that he was not
150	speaking the truth.
150	
150	No wonder, then, that his work too is an indistinct expression of truth.
150	
150	No wonder.
150	
150	Suppose now that by the light of the examples just offered we enquire
150	who this imitator is?
150	
150	If you please.
150	
150	Well then, here are three beds:  one existing in nature, which is made
150	by God, as I think that we may say--for no one else can be the maker?
150	
150	No.
150	
150	There is another which is the work of the carpenter?
150	
150	Yes.
150	
150	And the work of the painter is a third?
150	
150	Yes.
150	
150	Beds, then, are of three kinds, and there are three artists who
150	superintend them:  God, the maker of the bed, and the painter?
150	
150	Yes, there are three of them.
150	
150	God, whether from choice or from necessity, made one bed in nature and
150	one only; two or more such ideal beds neither ever have been nor ever
150	will be made by God.
150	
150	Why is that?
150	
150	Because even if He had made but two, a third would still appear behind
150	them which both of them would have for their idea, and that would be
150	the ideal bed and the two others.
150	
150	Very true, he said.
150	
150	God knew this, and He desired to be the real maker of a real bed, not a
150	particular maker of a particular bed, and therefore He created a bed
150	which is essentially and by nature one only.
150	
150	So we believe.
150	
150	Shall we, then, speak of Him as the natural author or maker of the bed?
150	
150	Yes, he replied; inasmuch as by the natural process of creation He is
150	the author of this and of all other things.
150	
150	And what shall we say of the carpenter--is not he also the maker of the
150	bed?
150	
150	Yes.
150	
150	But would you call the painter a creator and maker?
150	
150	Certainly not.
150	
150	Yet if he is not the maker, what is he in relation to the bed?
150	
150	I think, he said, that we may fairly designate him as the imitator of
150	that which the others make.
150	
150	Good, I said; then you call him who is third in the descent from nature
